"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2016","25.0367","25.1991","25.2227","25.0045","","-0.65%"
"11/08/2016","25.2010","25.1898","25.2298","25.1051","","0.05%"
"11/07/2016","25.1889","25.2492","25.2869","25.1439","","-0.27%"
"11/04/2016","25.2575","25.2792","25.3191","25.2248","","-0.09%"
"11/03/2016","25.2791","25.2357","25.2991","25.2066","","0.17%"
"11/02/2016","25.2356","25.2260","25.2994","25.1790","","0.03%"
"11/01/2016","25.2278","25.1771","25.2567","25.1410","","0.18%"
"10/31/2016","25.1824","25.1247","25.2111","25.1087","","0.10%"
"10/28/2016","25.1572","25.2035","25.2216","25.0978","","-0.17%"
"10/27/2016","25.1999","25.1913","25.2431","25.1244","","0.03%"
"10/26/2016","25.1914","25.1124","25.2402","25.0854","","0.31%"
"10/25/2016","25.1124","25.1427","25.1822","25.0675","","-0.15%"
"10/24/2016","25.1498","25.1892","25.2467","25.1156","","-0.20%"
"10/21/2016","25.2000","25.1482","25.2449","25.1266","","0.20%"
"10/20/2016","25.1500","25.1207","25.2511","25.0861","","0.05%"
"10/19/2016","25.1370","25.2652","25.2959","25.1045","","-0.54%"
"10/18/2016","25.2733","25.3598","25.4210","25.2145","","-0.39%"
"10/17/2016","25.3716","25.3953","25.4769","25.3275","","-0.18%"
"10/14/2016","25.4181","25.6262","25.6922","25.3032","","-0.83%"
"10/13/2016","25.6316","25.7715","25.9002","25.4779","","-0.58%"
"10/12/2016","25.7815","25.6867","25.9890","25.6087","","0.32%"
"10/11/2016","25.6987","25.5361","25.7467","25.4673","","0.60%"
"10/10/2016","25.5454","25.3655","25.5912","25.3547","","0.55%"
"10/07/2016","25.4069","25.3879","25.4398","25.3364","","0.03%"
"10/06/2016","25.3998","25.4050","25.4573","25.3437","","-0.10%"
"10/05/2016","25.4243","25.3683","25.4592","25.3244","","0.19%"
"10/04/2016","25.3766","25.3644","25.4060","25.3011","","-0.02%"
"10/03/2016","25.3828","25.3777","25.4105","25.3183","","0.00%"
"09/30/2016","25.3816","25.4013","25.4599","25.3298","","-0.12%"
"09/29/2016","25.4114","25.4285","25.4803","25.3589","","-0.12%"
"09/28/2016","25.4424","25.4357","25.4809","25.3670","","-0.03%"
"09/27/2016","25.4496","25.4115","25.4757","25.3874","","0.12%"
"09/26/2016","25.4179","25.5022","25.5328","25.3874","","-0.30%"
"09/23/2016","25.4939","25.5142","25.5597","25.4339","","-0.13%"
"09/22/2016","25.5282","25.6132","25.6615","25.4844","","-0.38%"
"09/21/2016","25.6253","25.5121","25.6480","25.4743","","0.39%"
"09/20/2016","25.5259","25.5486","25.5957","25.4785","","-0.17%"
"09/19/2016","25.5700","25.5042","25.5977","25.4805","","0.15%"
"09/16/2016","25.5308","25.5921","25.6472","25.4712","","-0.23%"
"09/15/2016","25.5895","25.5591","25.6322","25.4838","","0.06%"
"09/14/2016","25.5730","25.5579","25.6322","25.5118","","-0.01%"
"09/13/2016","25.5754","25.6911","25.7473","25.5226","","-0.53%"
"09/12/2016","25.7106","25.6697","25.7481","25.5681","","0.27%"
"09/09/2016","25.6420","25.7120","25.7738","25.5824","","-0.33%"
"09/08/2016","25.7278","25.6958","25.8379","25.6639","","0.03%"
"09/07/2016","25.7212","25.6829","25.7901","25.6285","","0.11%"
"09/06/2016","25.6934","25.5857","25.7216","25.5216","","0.35%"
"09/05/2016","25.6044","25.4632","25.6469","25.4169","","0.56%"
"09/02/2016","25.4614","25.4376","25.6234","25.3930","","0.06%"
"09/01/2016","25.4468","25.4054","25.4858","25.3314","","0.13%"
"08/31/2016","25.4128","25.3279","25.4462","25.3278","","0.24%"
"08/30/2016","25.3526","25.4004","25.4608","25.3135","","-0.29%"
"08/29/2016","25.4265","25.4873","25.5265","25.3651","","-0.30%"
"08/26/2016","25.5022","25.5022","25.6399","25.4494","","-0.13%"
"08/25/2016","25.5348","25.5555","25.5974","25.4798","","-0.11%"
"08/24/2016","25.5619","25.6010","25.6558","25.5272","","-0.21%"
"08/23/2016","25.6160","25.6532","25.6847","25.5697","","-0.21%"
"08/22/2016","25.6701","25.7279","25.7668","25.6044","","-0.19%"
"08/19/2016","25.7193","25.7800","25.8232","25.6637","","-0.30%"
"08/18/2016","25.7971","25.7779","25.8481","25.7456","","-0.03%"
"08/17/2016","25.8043","25.8187","25.8769","25.7474","","-0.11%"
"08/16/2016","25.8339","25.7462","25.9079","25.7239","","0.28%"
"08/15/2016","25.7623","25.8268","25.8762","25.7026","","-0.32%"
"08/12/2016","25.8454","25.8355","25.9235","25.7756","","-0.01%"
"08/11/2016","25.8468","25.8958","25.9678","25.7827","","-0.27%"
"08/10/2016","25.9158","25.9221","25.9992","25.8790","","-0.18%"
"08/09/2016","25.9634","25.9614","26.0046","25.8710","","-0.04%"
"08/08/2016","25.9746","26.0395","26.0769","25.8811","","-0.27%"
"08/05/2016","26.0450","25.9927","26.1018","25.9039","","0.12%"
"08/04/2016","26.0144","26.0789","26.1145","25.9582","","-0.36%"
"08/03/2016","26.1090","25.9519","26.1090","25.9014","","0.59%"
"08/02/2016","25.9568","25.8939","26.0244","25.8626","","0.20%"
"08/01/2016","25.9062","25.9339","25.9878","25.8732","","-0.18%"
"07/29/2016","25.9526","25.7291","25.9863","25.7069","","0.84%"
"07/28/2016","25.7367","25.8088","25.9030","25.7090","","-0.27%"
"07/27/2016","25.8062","25.7376","25.8401","25.6776","","0.20%"
"07/26/2016","25.7545","25.6971","25.8428","25.6751","","0.19%"
"07/25/2016","25.7065","25.7544","25.7929","25.6650","","-0.14%"
"07/22/2016","25.7434","25.7762","25.8458","25.6803","","-0.22%"
"07/21/2016","25.7996","25.8124","25.8787","25.7345","","-0.09%"
"07/20/2016","25.8229","25.8567","25.9104","25.7370","","-0.21%"
"07/19/2016","25.8783","25.9103","25.9599","25.8191","","-0.19%"
"07/18/2016","25.9273","25.9199","25.9927","25.8751","","-0.08%"
"07/15/2016","25.9470","26.0892","26.1219","25.8738","","-0.58%"
"07/14/2016","26.0989","26.1283","26.1537","26.0172","","-0.15%"
"07/13/2016","26.1380","26.1512","26.1777","26.0670","","-0.10%"
"07/12/2016","26.1635","26.0004","26.1900","25.9758","","0.53%"
"07/11/2016","26.0249","26.1351","26.1647","25.9766","","-0.48%"
"07/08/2016","26.1513","26.0757","26.2123","26.0337","","0.20%"
"07/07/2016","26.0982","26.0792","26.1512","26.0117","","0.04%"
"07/06/2016","26.0870","26.0342","26.0979","25.9489","","0.21%"
"07/05/2016","26.0316","26.0366","26.1001","25.9892","","-0.07%"
"07/04/2016","26.0488","26.0795","26.1141","25.9837","","-0.14%"
"07/01/2016","26.0860","26.0518","26.1394","25.9762","","0.06%"
"06/30/2016","26.0699","26.0344","26.1551","25.9426","","0.07%"
"06/29/2016","26.0515","25.9913","26.1664","25.9817","","0.09%"
"06/28/2016","26.0269","25.8887","26.1191","25.8410","","0.37%"
"06/27/2016","25.9319","26.1101","26.1588","25.8559","","-0.72%"
"06/24/2016","26.1204","26.2521","26.3295","25.9016","","-0.51%"
"06/23/2016","26.2544","26.2796","26.4303","26.1953","","-0.11%"
"06/22/2016","26.2835","26.2135","26.3331","26.1779","","0.26%"
"06/21/2016","26.2161","26.1967","26.2846","26.1471","","-0.03%"
"06/20/2016","26.2249","26.0947","26.2398","26.0576","","0.35%"
"06/17/2016","26.1340","26.1675","26.2048","26.0586","","-0.17%"
"06/16/2016","26.1788","26.0423","26.2014","26.0031","","0.48%"
"06/15/2016","26.0535","26.0401","26.1207","25.9931","","-0.01%"
"06/14/2016","26.0571","25.9535","26.0934","25.8997","","0.34%"
"06/13/2016","25.9686","25.9409","26.0053","25.8480","","0.18%"
"06/10/2016","25.9217","25.9697","26.0605","25.8685","","-0.28%"
"06/09/2016","25.9941","26.0502","26.1317","25.9454","","-0.30%"
"06/08/2016","26.0718","26.0599","26.1309","25.9867","","0.02%"
"06/07/2016","26.0657","25.9882","26.0786","25.9535","","0.22%"
"06/06/2016","26.0087","26.0479","26.0943","25.8908","","-0.22%"
"06/03/2016","26.0649","25.8718","26.0895","25.8027","","0.68%"
"06/02/2016","25.8885","25.9111","25.9515","25.8315","","-0.12%"
"06/01/2016","25.9196","25.9541","25.9868","25.8357","","-0.17%"
"05/31/2016","25.9636","25.8721","25.9937","25.8382","","0.29%"
"05/30/2016","25.8893","25.8508","25.9153","25.8321","","-0.02%"
"05/27/2016","25.8934","25.9116","25.9878","25.8546","","-0.14%"
"05/26/2016","25.9309","25.8614","25.9552","25.8062","","0.19%"
"05/25/2016","25.8807","25.8412","25.9199","25.8039","","0.06%"
"05/24/2016","25.8659","25.8816","25.9226","25.7953","","-0.15%"
"05/23/2016","25.9046","25.8088","25.9105","25.7852","","0.33%"
"05/20/2016","25.8188","25.8436","25.9053","25.7628","","-0.11%"
"05/19/2016","25.8480","25.7974","25.9298","25.7831","","0.11%"
"05/18/2016","25.8186","25.9070","25.9828","25.7705","","-0.43%"
"05/17/2016","25.9311","25.8432","25.9833","25.8105","","0.29%"
"05/16/2016","25.8562","25.8008","25.8880","25.7522","","0.07%"
"05/13/2016","25.8379","25.7153","25.8926","25.6794","","0.38%"
"05/12/2016","25.7411","25.8107","25.8366","25.6897","","-0.36%"
"05/11/2016","25.8348","25.7176","25.8445","25.6639","","0.34%"
"05/10/2016","25.7462","25.6814","25.7776","25.6410","","0.22%"
"05/09/2016","25.6908","25.7858","25.8508","25.6612","","-0.48%"
"05/06/2016","25.8136","25.8682","25.9567","25.7504","","-0.29%"
"05/05/2016","25.8876","25.8537","25.9356","25.8209","","0.01%"
"05/04/2016","25.8863","25.8446","26.0054","25.8167","","0.12%"
"05/03/2016","25.8558","25.9881","26.0396","25.8169","","-0.55%"
"05/02/2016","25.9978","25.9763","26.0209","25.8893","","0.13%"
"04/29/2016","25.9634","26.0052","26.0839","25.8907","","-0.21%"
"04/28/2016","26.0175","26.0167","26.1426","25.9509","","-0.08%"
"04/27/2016","26.0377","25.9706","26.0827","25.8882","","0.15%"
"04/26/2016","25.9988","25.9224","26.0547","25.9144","","0.20%"
"04/25/2016","25.9468","25.8798","26.0029","25.8164","","0.19%"
"04/22/2016","25.8970","25.9890","26.0390","25.8467","","-0.39%"
"04/21/2016","25.9977","25.9314","26.1150","25.9100","","0.18%"
"04/20/2016","25.9505","26.0453","26.0962","25.9050","","-0.41%"
"04/19/2016","26.0570","25.8544","26.1143","25.8356","","0.72%"
"04/18/2016","25.8714","25.7915","25.9144","25.6864","","0.24%"
"04/15/2016","25.8084","25.7369","25.8589","25.6865","","0.27%"
"04/14/2016","25.7400","25.9418","25.9829","25.6923","","-0.84%"
"04/13/2016","25.9569","26.0436","26.0778","25.8422","","-0.37%"
"04/12/2016","26.0523","26.0430","26.0876","25.9413","","0.00%"
"04/11/2016","26.0527","25.9901","26.1251","25.9481","","0.15%"
"04/08/2016","26.0145","26.0050","26.0834","25.9608","","-0.03%"
"04/07/2016","26.0220","26.1486","26.1760","25.9752","","-0.50%"
"04/06/2016","26.1534","26.0235","26.1883","25.9472","","0.44%"
"04/05/2016","26.0395","26.0725","26.1187","25.9458","","-0.16%"
"04/04/2016","26.0821","26.0444","26.1198","25.9700","","0.19%"
"04/01/2016","26.0327","26.0415","26.1464","25.9544","","-0.01%"
"03/31/2016","26.0363","26.0866","26.2097","26.0050","","-0.18%"
"03/30/2016","26.0841","26.0776","26.1592","25.9661","","-0.03%"
"03/29/2016","26.0910","25.7700","26.1382","25.7566","","1.17%"
"03/28/2016","25.7893","25.7382","25.8543","25.6621","","0.28%"
"03/25/2016","25.7169","25.7516","25.8165","25.6662","","-0.29%"
"03/24/2016","25.7921","25.7461","25.8538","25.6991","","0.14%"
"03/23/2016","25.7555","25.6855","25.8310","25.6195","","0.23%"
"03/22/2016","25.6969","25.6578","25.7408","25.5846","","0.11%"
"03/21/2016","25.6691","25.6886","25.7481","25.5816","","-0.10%"
"03/18/2016","25.6938","25.7295","25.8203","25.6254","","-0.21%"
"03/17/2016","25.7491","25.5567","25.7976","25.4351","","0.69%"
"03/16/2016","25.5734","25.4161","25.6352","25.2815","","0.61%"
"03/15/2016","25.4179","25.4757","25.5267","25.3707","","-0.32%"
"03/14/2016","25.4995","25.5246","25.5731","25.4322","","-0.11%"
"03/11/2016","25.5270","25.5105","25.6158","25.4519","","0.05%"
"03/10/2016","25.5151","25.5247","25.5884","25.4158","","-0.08%"
"03/09/2016","25.5365","25.5287","25.6175","25.4464","","0.02%"
"03/08/2016","25.5324","25.6782","25.7071","25.4703","","-0.65%"
"03/07/2016","25.7002","25.6837","25.7807","25.5688","","-0.05%"
"03/04/2016","25.7128","25.4858","25.7665","25.4565","","0.80%"
"03/03/2016","25.5094","25.4258","25.5422","25.3841","","0.29%"
"03/02/2016","25.4349","25.3925","25.4600","25.2936","","0.12%"
"03/01/2016","25.4034","25.3234","25.4753","25.3004","","0.28%"
"02/29/2016","25.3323","25.3551","25.4199","25.2850","","-0.19%"
"02/26/2016","25.3793","25.4189","25.5242","25.3263","","-0.23%"
"02/25/2016","25.4368","25.3485","25.4821","25.3447","","0.23%"
"02/24/2016","25.3789","25.3765","25.4650","25.2835","","0.00%"
"02/23/2016","25.3801","25.5340","25.5770","25.3227","","-0.66%"
"02/22/2016","25.5476","25.4055","25.5692","25.3446","","0.51%"
"02/19/2016","25.4181","25.3545","25.4533","25.2413","","0.18%"
"02/18/2016","25.3734","25.3670","25.4034","25.2919","","-0.01%"
"02/17/2016","25.3750","25.3521","25.4018","25.2249","","-0.01%"
"02/16/2016","25.3782","25.4391","25.5035","25.3021","","-0.32%"
"02/15/2016","25.4608","25.4721","25.5261","25.3942","","0.04%"
"02/12/2016","25.4506","25.3471","25.5509","25.2719","","0.36%"
"02/11/2016","25.3589","25.3538","25.4499","25.2798","","-0.03%"
"02/10/2016","25.3674","25.3382","25.4394","25.2648","","0.13%"
"02/09/2016","25.3356","25.2847","25.3808","25.1780","","0.17%"
"02/08/2016","25.2937","25.2542","25.3511","25.1773","","0.16%"
"02/05/2016","25.2523","25.4776","25.5172","25.2220","","-0.96%"
"02/04/2016","25.4964","25.2493","25.5505","25.1306","","0.88%"
"02/03/2016","25.2732","25.0647","25.3320","24.9704","","0.68%"
"02/02/2016","25.1015","25.0000","25.1174","24.9632","","0.34%"
"02/01/2016","25.0167","25.0561","25.0940","24.9473","","-0.26%"
"01/29/2016","25.0808","25.0840","25.1618","24.9790","","-0.07%"
"01/28/2016","25.0989","25.0035","25.1587","24.9895","","0.33%"
"01/27/2016","25.0166","25.1174","25.1569","24.9808","","-0.39%"
"01/26/2016","25.1148","25.0961","25.1828","25.0472","","0.03%"
"01/25/2016","25.1084","25.1573","25.2435","25.0751","","-0.25%"
"01/22/2016","25.1705","25.2705","25.3084","25.1520","","-0.44%"
"01/21/2016","25.2819","25.2121","25.3064","25.1476","","0.22%"
"01/20/2016","25.2269","25.2522","25.2950","25.1649","","-0.15%"
"01/19/2016","25.2653","25.2136","25.3182","25.1805","","0.14%"
"01/18/2016","25.2293","25.2117","25.2868","25.1701","","-0.05%"
"01/15/2016","25.2412","25.2888","25.3185","25.1663","","-0.23%"
"01/14/2016","25.2984","25.2313","25.3140","25.1665","","0.18%"
"01/13/2016","25.2523","25.2311","25.3389","25.2053","","0.02%"
"01/12/2016","25.2477","25.2631","25.3271","25.1962","","-0.09%"
"01/11/2016","25.2710","25.2009","25.3376","25.1177","","0.22%"
"01/08/2016","25.2157","25.2894","25.3804","25.1525","","-0.33%"
"01/07/2016","25.3000","25.2228","25.3586","25.1387","","0.23%"
"01/06/2016","25.2411","25.3226","25.3815","25.1598","","-0.39%"
"01/05/2016","25.3394","25.3579","25.4187","25.2432","","-0.11%"
"01/04/2016","25.3677","25.3984","25.4918","25.3135","","-0.21%"
"01/01/2016","25.4205","25.4163","25.4384","25.3702","","0.03%"
"12/31/2015","25.4135","25.5071","25.5817","25.3519","","-0.40%"
"12/30/2015","25.5152","25.5166","25.5839","25.4023","","-0.09%"
"12/29/2015","25.5370","25.6361","25.6714","25.4877","","-0.46%"
"12/28/2015","25.6549","25.6277","25.6994","25.5898","","-0.04%"
"12/25/2015","25.6655","25.6419","25.7143","25.5922","","0.00%"
"12/24/2015","25.6653","25.6565","25.7405","25.5883","","-0.06%"
"12/23/2015","25.6799","25.6691","25.7181","25.5552","","-0.04%"
"12/22/2015","25.6899","25.6388","25.7369","25.6150","","0.16%"
"12/21/2015","25.6480","25.5625","25.7035","25.5321","","0.32%"
"12/18/2015","25.5663","25.4880","25.6553","25.4242","","0.24%"
"12/17/2015","25.5049","25.5312","25.5715","25.4043","","-0.15%"
"12/16/2015","25.5428","25.5579","25.6211","25.4493","","-0.09%"
"12/15/2015","25.5670","25.6103","25.6824","25.4760","","-0.25%"
"12/14/2015","25.6317","25.5677","25.6803","25.4932","","0.19%"
"12/11/2015","25.5839","25.6712","25.7070","25.5283","","-0.43%"
"12/10/2015","25.6955","25.5943","25.7498","25.5763","","0.31%"
"12/09/2015","25.6158","25.5073","25.6381","25.4774","","0.33%"
"12/08/2015","25.5315","25.5030","25.5587","25.4228","","0.09%"
"12/07/2015","25.5076","25.5561","25.6250","25.4781","","-0.25%"
"12/04/2015","25.5724","25.6862","25.7281","25.5382","","-0.52%"
"12/03/2015","25.7072","25.3895","25.7312","25.3413","","1.21%"
"12/02/2015","25.4002","25.4177","25.4612","25.3380","","-0.11%"
"12/01/2015","25.4276","25.3667","25.4671","25.3436","","0.20%"
"11/30/2015","25.3766","25.3713","25.4443","25.3250","","-0.01%"
"11/27/2015","25.3794","25.3549","25.4667","25.3285","","0.03%"
"11/26/2015","25.3710","25.3896","25.4412","25.3411","","-0.09%"
"11/25/2015","25.3941","25.3296","25.4377","25.3104","","0.22%"
"11/24/2015","25.3385","25.2840","25.3722","25.2613","","0.14%"
"11/23/2015","25.3025","25.2635","25.3219","25.2207","","0.09%"
"11/20/2015","25.2796","25.2990","25.3612","25.2356","","-0.11%"
"11/19/2015","25.3070","25.2972","25.3858","25.2422","","-0.03%"
"11/18/2015","25.3157","25.2632","25.3296","25.2228","","0.17%"
"11/17/2015","25.2721","25.2758","25.3356","25.2229","","-0.05%"
"11/16/2015","25.2847","25.2071","25.3536","25.1701","","0.30%"
"11/13/2015","25.2098","25.2695","25.3182","25.1808","","-0.29%"
"11/12/2015","25.2828","25.2111","25.3253","25.1934","","0.18%"
"11/11/2015","25.2377","25.2144","25.2941","25.1651","","0.00%"
"11/10/2015","25.2373","25.2284","25.2954","25.1597","","0.01%"
"11/09/2015","25.2336","25.2040","25.2919","25.1578","","0.09%"
"11/06/2015","25.2111","25.2647","25.3162","25.0915","","-0.26%"
"11/05/2015","25.2772","25.3135","25.3596","25.2378","","-0.16%"
"11/04/2015","25.3180","25.4655","25.5301","25.2560","","-0.64%"
"11/03/2015","25.4800","25.4489","25.5017","25.3692","","0.08%"
"11/02/2015","25.4590","25.4084","25.4952","25.3239","","0.18%"
"10/30/2015","25.4122","25.3916","25.4749","25.3332","","0.05%"
"10/29/2015","25.4007","25.4045","25.4540","25.3149","","-0.09%"
"10/28/2015","25.4242","25.4007","25.4883","25.2579","","0.01%"
"10/27/2015","25.4205","25.4722","25.5482","25.3899","","-0.24%"
"10/26/2015","25.4812","25.4057","25.5369","25.3695","","0.19%"
"10/23/2015","25.4319","25.4929","25.6095","25.3638","","-0.33%"
"10/22/2015","25.5164","25.5662","25.6181","25.4552","","-0.23%"
"10/21/2015","25.5754","25.4565","25.6226","25.4002","","0.42%"
"10/20/2015","25.4683","25.5004","25.5794","25.4148","","-0.18%"
"10/19/2015","25.5149","25.4821","25.5840","25.4334","","0.12%"
"10/16/2015","25.4851","25.5134","25.5914","25.4366","","-0.20%"
"10/15/2015","25.5372","25.6237","25.6831","25.4357","","-0.35%"
"10/14/2015","25.6274","25.4081","25.6633","25.3472","","0.81%"
"10/13/2015","25.4207","25.2591","25.4877","25.2229","","0.61%"
"10/12/2015","25.2672","25.4659","25.4940","25.2449","","-0.78%"
"10/09/2015","25.4658","25.4556","25.5491","25.3657","","-0.03%"
"10/08/2015","25.4744","25.4071","25.5659","25.3792","","0.25%"
"10/07/2015","25.4115","25.5355","25.5753","25.2850","","-0.50%"
"10/06/2015","25.5401","25.5190","25.5891","25.4399","","0.07%"
"10/05/2015","25.5235","25.4309","25.6580","25.3716","","0.40%"
"10/02/2015","25.4214","25.4944","25.5709","25.3714","","-0.36%"
"10/01/2015","25.5120","25.5358","25.5870","25.4607","","-0.21%"
"09/30/2015","25.5668","25.5041","25.6022","25.4444","","0.25%"
"09/29/2015","25.5033","25.4356","25.5526","25.3877","","0.18%"
"09/28/2015","25.4577","25.3788","25.5018","25.3099","","0.32%"
"09/25/2015","25.3762","25.4745","25.5072","25.3209","","-0.47%"
"09/24/2015","25.4950","25.3926","25.5246","25.3433","","0.34%"
"09/23/2015","25.4085","25.4535","25.4815","25.3133","","-0.22%"
"09/22/2015","25.4633","25.3972","25.4911","25.3486","","0.17%"
"09/21/2015","25.4204","25.4695","25.5142","25.3488","","-0.19%"
"09/18/2015","25.4688","25.5594","25.6413","25.4102","","-0.42%"
"09/17/2015","25.5767","25.6548","25.7245","25.4958","","-0.38%"
"09/16/2015","25.6739","25.6079","25.7663","25.5754","","0.16%"
"09/15/2015","25.6322","25.5880","25.7713","25.5632","","0.08%"
"09/14/2015","25.6113","25.5238","25.6620","25.4633","","0.39%"
"09/11/2015","25.5116","25.4828","25.6000","25.4530","","0.05%"
"09/10/2015","25.4997","25.5345","25.5759","25.4105","","-0.20%"
"09/09/2015","25.5514","25.3897","25.5869","25.3652","","0.58%"
"09/08/2015","25.4029","25.2819","25.4690","25.2501","","0.44%"
"09/07/2015","25.2907","25.2457","25.3345","25.1788","","0.16%"
"09/04/2015","25.2510","25.2859","25.3463","25.1950","","-0.19%"
"09/03/2015","25.2992","25.2525","25.4244","25.2027","","0.13%"
"09/02/2015","25.2676","25.2937","25.3586","25.1868","","-0.13%"
"09/01/2015","25.3009","25.3683","25.4311","25.2424","","-0.33%"
"08/31/2015","25.3835","25.4294","25.4818","25.3235","","-0.23%"
"08/28/2015","25.4418","25.4681","25.6129","25.3919","","-0.16%"
"08/27/2015","25.4834","25.3235","25.5302","25.2877","","0.60%"
"08/26/2015","25.3306","25.2649","25.4773","25.2507","","0.16%"
"08/25/2015","25.2891","25.2711","25.4795","25.2259","","0.03%"
"08/24/2015","25.2818","25.3123","25.4034","25.1929","","-0.27%"
"08/21/2015","25.3506","25.3564","25.4197","25.2606","","-0.11%"
"08/20/2015","25.3779","25.2992","25.4308","25.2669","","0.22%"
"08/19/2015","25.3216","25.2992","25.4681","25.2593","","0.00%"
"08/18/2015","25.3224","25.2309","25.4070","25.1881","","0.33%"
"08/17/2015","25.2389","25.0515","25.2676","24.9894","","0.71%"
"08/14/2015","25.0622","25.1449","25.2183","25.0267","","-0.41%"
"08/13/2015","25.1665","25.2180","25.3578","25.1197","","-0.22%"
"08/12/2015","25.2225","25.2176","25.2739","25.0283","","-0.02%"
"08/11/2015","25.2266","25.3671","25.4402","25.1583","","-0.65%"
"08/10/2015","25.3907","25.3845","25.4565","25.3010","","0.09%"
"08/07/2015","25.3674","25.3631","25.4366","25.2931","","-0.03%"
"08/06/2015","25.3740","25.3936","25.4448","25.3167","","-0.14%"
"08/05/2015","25.4100","25.4236","25.4400","25.2761","","-0.03%"
"08/04/2015","25.4182","25.4407","25.4973","25.3727","","-0.19%"
"08/03/2015","25.4664","25.4902","25.5779","25.3954","","-0.16%"
"07/31/2015","25.5084","25.5506","25.6758","25.4612","","-0.21%"
"07/30/2015","25.5609","25.5296","25.6608","25.4793","","0.05%"
"07/29/2015","25.5470","25.5316","25.6425","25.5114","","-0.02%"
"07/28/2015","25.5510","25.4674","25.5955","25.4307","","0.29%"
"07/27/2015","25.4777","25.4099","25.5333","25.3712","","0.12%"
"07/24/2015","25.4483","25.4090","25.5271","25.3761","","0.10%"
"07/23/2015","25.4228","25.3916","25.5370","25.3512","","0.00%"
"07/22/2015","25.4238","25.2273","25.4496","25.2107","","0.74%"
"07/21/2015","25.2374","25.1386","25.2871","25.0783","","0.36%"
"07/20/2015","25.1477","25.0219","25.1732","24.9527","","0.51%"
"07/17/2015","25.0201","25.0274","25.0640","24.9507","","0.00%"
"07/16/2015","25.0210","25.0201","25.0650","24.9635","","-0.06%"
"07/15/2015","25.0366","24.9927","25.0754","24.9432","","0.11%"
"07/14/2015","25.0092","25.0589","25.1013","24.9542","","-0.30%"
"07/13/2015","25.0838","25.1017","25.1859","25.0166","","-0.12%"
"07/10/2015","25.1147","25.1407","25.2022","25.0703","","-0.12%"
"07/09/2015","25.1445","25.1296","25.1852","25.0573","","-0.06%"
"07/08/2015","25.1603","25.0867","25.1955","25.0221","","0.19%"
"07/07/2015","25.1117","25.0871","25.1432","24.9705","","0.06%"
"07/06/2015","25.0973","25.0892","25.1289","24.9501","","0.02%"
"07/03/2015","25.0929","25.0519","25.1208","24.9852","","0.10%"
"07/02/2015","25.0686","24.9760","25.0816","24.9372","","0.30%"
"07/01/2015","24.9945","25.0668","25.1504","24.9594","","-0.37%"
"06/30/2015","25.0863","25.0743","25.1383","25.0241","","0.06%"
"06/29/2015","25.0724","24.9815","25.1226","24.9226","","0.12%"
"06/26/2015","25.0417","25.1041","25.1777","25.0000","","-0.30%"
"06/25/2015","25.1163","25.1321","25.1965","25.0949","","-0.13%"
"06/24/2015","25.1498","25.1640","25.2192","25.0780","","-0.13%"
"06/23/2015","25.1836","25.2227","25.2608","25.1154","","-0.23%"
"06/22/2015","25.2424","25.2099","25.2979","25.1217","","0.12%"
"06/19/2015","25.2117","25.2023","25.2910","25.1384","","-0.03%"
"06/18/2015","25.2183","25.1384","25.3241","25.1178","","0.20%"
"06/17/2015","25.1675","25.0819","25.2105","24.9778","","0.27%"
"06/16/2015","25.0996","25.0056","25.1164","24.9721","","0.32%"
"06/15/2015","25.0195","25.1488","25.1906","24.9630","","-0.05%"
"06/12/2015","25.0326","25.0502","25.0977","24.9110","","-0.14%"
"06/11/2015","25.0688","25.0354","25.0948","24.9610","","0.10%"
"06/10/2015","25.0447","24.9371","25.0857","24.8764","","0.41%"
"06/09/2015","24.9417","24.9372","25.0027","24.8691","","-0.03%"
"06/08/2015","24.9483","24.9245","25.0221","24.7965","","-0.10%"
"06/05/2015","24.9733","25.0111","25.0806","24.8655","","-0.25%"
"06/04/2015","25.0362","25.0409","25.1348","24.9814","","-0.06%"
"06/03/2015","25.0521","24.9740","25.1081","24.9019","","0.28%"
"06/02/2015","24.9833","24.8194","25.0668","24.8047","","0.62%"
"06/01/2015","24.8304","24.9889","25.0592","24.8121","","-0.70%"
"05/29/2015","25.0056","25.0297","25.0890","24.9259","","-0.16%"
"05/28/2015","25.0454","24.9926","25.0788","24.9335","","0.19%"
"05/27/2015","24.9972","24.9722","25.0936","24.9260","","0.05%"
"05/26/2015","24.9843","25.0130","25.0791","24.9389","","-0.15%"
"05/25/2015","25.0224","25.0094","25.1532","24.9572","","-0.12%"
"05/22/2015","25.0533","24.9813","25.1457","24.9719","","0.22%"
"05/21/2015","24.9972","25.1253","25.1695","24.9552","","-0.50%"
"05/20/2015","25.1225","25.0655","25.1769","25.0336","","0.15%"
"05/19/2015","25.0861","25.1336","25.1863","25.0431","","-0.20%"
"05/18/2015","25.1355","25.3465","25.4185","25.1110","","-0.85%"
"05/15/2015","25.3512","25.3294","25.4497","25.2808","","-0.01%"
"05/14/2015","25.3542","25.2678","25.4687","25.2152","","0.24%"
"05/13/2015","25.2925","25.2546","25.3495","25.1895","","0.05%"
"05/12/2015","25.2791","25.2206","25.3913","25.1716","","0.22%"
"05/11/2015","25.2225","25.2390","25.2935","25.0824","","-0.11%"
