"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2016","3.2662","3.2727","3.2779","3.2522","","-0.20%"
"12/20/2016","3.2729","3.2641","3.2900","3.2588","","0.27%"
"12/19/2016","3.2641","3.2883","3.2944","3.2477","","-0.82%"
"12/16/2016","3.2912","3.3039","3.3113","3.2767","","-0.38%"
"12/15/2016","3.3037","3.2841","3.3155","3.2784","","0.57%"
"12/14/2016","3.2849","3.2388","3.2921","3.2236","","1.41%"
"12/13/2016","3.2392","3.2307","3.2452","3.2246","","0.17%"
"12/12/2016","3.2338","3.2313","3.2546","3.2237","","-0.11%"
"12/09/2016","3.2375","3.1994","3.2375","3.1973","","1.17%"
"12/08/2016","3.2001","3.1959","3.2100","3.1776","","0.17%"
"12/07/2016","3.1947","3.2003","3.2096","3.1831","","-0.19%"
"12/06/2016","3.2009","3.1958","3.2072","3.1859","","0.18%"
"12/05/2016","3.1952","3.1898","3.2186","3.1635","","0.15%"
"12/02/2016","3.1904","3.1970","3.2081","3.1822","","-0.19%"
"12/01/2016","3.1965","3.2043","3.2146","3.1881","","-0.28%"
"11/30/2016","3.2054","3.1519","3.2077","3.1447","","1.74%"
"11/29/2016","3.1505","3.1465","3.1755","3.1397","","0.07%"
"11/28/2016","3.1482","3.1749","3.1801","3.1328","","-0.81%"
"11/25/2016","3.1738","3.1774","3.1928","3.1559","","-0.12%"
"11/24/2016","3.1775","3.1518","3.1840","3.1466","","0.84%"
"11/23/2016","3.1511","3.1294","3.1652","3.1164","","0.65%"
"11/22/2016","3.1307","3.1197","3.1364","3.1033","","0.37%"
"11/21/2016","3.1193","3.1186","3.1340","3.1077","","0.00%"
"11/18/2016","3.1192","3.1031","3.1201","3.0912","","0.53%"
"11/17/2016","3.1027","3.0743","3.1062","3.0602","","0.92%"
"11/16/2016","3.0743","3.0800","3.0938","3.0698","","-0.18%"
"11/15/2016","3.0797","3.0545","3.0840","3.0431","","0.83%"
"11/14/2016","3.0543","3.0080","3.0593","3.0072","","1.32%"
"11/11/2016","3.0144","3.0260","3.0326","3.0008","","-0.39%"
"11/10/2016","3.0262","3.0164","3.0411","2.9933","","0.32%"
"11/09/2016","3.0164","3.0090","3.0256","2.8933","","0.22%"
"11/08/2016","3.0097","2.9846","3.0112","2.9821","","0.84%"
"11/07/2016","2.9847","2.9518","2.9930","2.9507","","1.11%"
"11/04/2016","2.9519","2.9445","2.9554","2.9369","","0.26%"
"11/03/2016","2.9441","2.9567","2.9609","2.9335","","-0.42%"
"11/02/2016","2.9566","2.9728","2.9745","2.9470","","-0.56%"
"11/01/2016","2.9733","2.9931","3.0048","2.9636","","-0.63%"
"10/31/2016","2.9923","2.9908","3.0060","2.9763","","0.08%"
"10/28/2016","2.9899","2.9952","3.0107","2.9813","","-0.18%"
"10/27/2016","2.9954","2.9811","3.0023","2.9726","","0.46%"
"10/26/2016","2.9816","2.9851","2.9901","2.9709","","-0.16%"
"10/25/2016","2.9865","2.9712","3.0000","2.9706","","0.44%"
"10/24/2016","2.9733","2.9562","2.9782","2.9514","","0.59%"
"10/21/2016","2.9558","2.9674","2.9769","2.9429","","-0.45%"
"10/20/2016","2.9693","2.9664","2.9767","2.9547","","0.06%"
"10/19/2016","2.9675","2.9643","2.9791","2.9547","","0.05%"
"10/18/2016","2.9659","2.9458","2.9742","2.9413","","0.63%"
"10/17/2016","2.9474","2.9434","2.9540","2.9306","","-0.03%"
"10/14/2016","2.9484","2.9272","2.9633","2.9254","","0.68%"
"10/13/2016","2.9284","2.9201","2.9345","2.8933","","0.24%"
"10/12/2016","2.9215","2.9185","2.9357","2.8814","","0.05%"
"10/11/2016","2.9200","2.9479","2.9584","2.9086","","-0.99%"
"10/10/2016","2.9491","2.9493","2.9625","2.9307","","-0.02%"
"10/07/2016","2.9497","2.9805","2.9852","2.9470","","-1.07%"
"10/06/2016","2.9816","2.9701","2.9899","2.9647","","0.33%"
"10/05/2016","2.9717","2.9560","2.9763","2.9497","","0.48%"
"10/04/2016","2.9576","2.9319","2.9625","2.9291","","0.82%"
"10/03/2016","2.9334","2.9283","2.9376","2.9201","","0.12%"
"09/30/2016","2.9299","2.9129","2.9345","2.8991","","0.55%"
"09/29/2016","2.9139","2.9104","2.9396","2.9063","","0.10%"
"09/28/2016","2.9111","2.9026","2.9154","2.8941","","0.28%"
"09/27/2016","2.9031","2.8991","2.9223","2.8900","","0.08%"
"09/26/2016","2.9007","2.9132","2.9187","2.8941","","-0.48%"
"09/23/2016","2.9147","2.9087","2.9222","2.9034","","0.16%"
"09/22/2016","2.9101","2.8910","2.9165","2.8861","","0.61%"
"09/21/2016","2.8925","2.9241","2.9522","2.8891","","-1.13%"
"09/20/2016","2.9257","2.9265","2.9324","2.9136","","-0.06%"
"09/19/2016","2.9275","2.9284","2.9343","2.9160","","-0.03%"
"09/16/2016","2.9285","2.9246","2.9354","2.9102","","0.08%"
"09/15/2016","2.9262","2.9361","2.9428","2.9192","","-0.38%"
"09/14/2016","2.9373","2.9331","2.9598","2.9284","","0.10%"
"09/13/2016","2.9344","2.9200","2.9398","2.9054","","0.46%"
"09/12/2016","2.9210","2.9427","2.9498","2.9095","","-0.87%"
"09/09/2016","2.9467","2.9465","2.9607","2.9299","","-0.01%"
"09/08/2016","2.9470","2.9359","2.9500","2.9195","","0.34%"
"09/07/2016","2.9369","2.9471","2.9530","2.9246","","-0.39%"
"09/06/2016","2.9484","2.9750","2.9866","2.9443","","-0.98%"
"09/05/2016","2.9775","3.0006","3.0091","2.9687","","-0.85%"
"09/02/2016","3.0029","2.9824","3.0154","2.9685","","0.63%"
"09/01/2016","2.9840","2.9853","3.0022","2.9746","","-0.09%"
"08/31/2016","2.9866","2.9746","2.9889","2.9680","","0.36%"
"08/30/2016","2.9759","2.9459","2.9816","2.9411","","0.97%"
"08/29/2016","2.9472","2.9365","2.9585","2.9334","","0.30%"
"08/26/2016","2.9383","2.9074","2.9411","2.8967","","1.02%"
"08/25/2016","2.9087","2.8990","2.9125","2.8961","","0.28%"
"08/24/2016","2.9005","2.8943","2.9040","2.8880","","0.17%"
"08/23/2016","2.8956","2.8916","2.9002","2.8843","","0.06%"
"08/22/2016","2.8940","2.8978","2.9134","2.8871","","0.03%"
"08/19/2016","2.8932","2.8898","2.9054","2.8847","","0.08%"
"08/18/2016","2.8910","2.8927","2.9044","2.8760","","-0.10%"
"08/17/2016","2.8938","2.8963","2.9203","2.8844","","-0.12%"
"08/16/2016","2.8973","2.9252","2.9296","2.8777","","-0.99%"
"08/15/2016","2.9264","2.9103","2.9293","2.9061","","0.46%"
"08/12/2016","2.9131","2.9349","2.9416","2.9013","","-0.80%"
"08/11/2016","2.9365","2.9117","2.9405","2.9029","","0.81%"
"08/10/2016","2.9130","2.9181","2.9247","2.9042","","-0.23%"
"08/09/2016","2.9196","2.9277","2.9335","2.9138","","-0.31%"
"08/08/2016","2.9287","2.8985","2.9341","2.8985","","0.91%"
"08/05/2016","2.9022","2.8983","2.9144","2.8933","","0.10%"
"08/04/2016","2.8994","2.8898","2.9113","2.8836","","0.30%"
"08/03/2016","2.8907","2.9005","2.9127","2.8850","","-0.41%"
"08/02/2016","2.9027","2.9436","2.9539","2.8945","","-1.43%"
"08/01/2016","2.9449","2.9325","2.9538","2.9294","","0.31%"
"07/29/2016","2.9357","3.0189","3.0231","2.9288","","-2.81%"
"07/28/2016","3.0205","3.0160","3.0274","2.9928","","0.10%"
"07/27/2016","3.0175","2.9897","3.0387","2.9877","","0.89%"
"07/26/2016","2.9910","3.0200","3.0236","2.9675","","-0.98%"
"07/25/2016","3.0207","3.0317","3.0496","3.0157","","-0.40%"
"07/22/2016","3.0329","3.0246","3.0481","3.0180","","0.23%"
"07/21/2016","3.0259","3.0491","3.0678","3.0123","","-0.79%"
"07/20/2016","3.0501","3.0283","3.0562","3.0154","","0.66%"
"07/19/2016","3.0300","3.0360","3.0435","3.0168","","-0.25%"
"07/18/2016","3.0375","2.9986","3.0404","2.9977","","1.31%"
"07/15/2016","2.9981","3.0060","3.0411","2.9894","","-0.31%"
"07/14/2016","3.0073","2.9665","3.0239","2.9537","","1.30%"
"07/13/2016","2.9686","2.9710","2.9820","2.9506","","-0.13%"
"07/12/2016","2.9726","2.9218","2.9823","2.9099","","1.70%"
"07/11/2016","2.9230","2.8595","2.9276","2.8537","","2.27%"
"07/08/2016","2.8580","2.8593","2.8706","2.8394","","-0.10%"
"07/07/2016","2.8608","2.8757","2.8808","2.8528","","-0.56%"
"07/06/2016","2.8769","2.8914","2.8945","2.8442","","-0.53%"
"07/05/2016","2.8923","2.9250","2.9280","2.8819","","-1.16%"
"07/04/2016","2.9263","2.9241","2.9345","2.9194","","0.18%"
"07/01/2016","2.9210","2.9382","2.9426","2.9161","","-0.68%"
"06/30/2016","2.9410","2.9263","2.9444","2.9064","","0.45%"
"06/29/2016","2.9279","2.9157","2.9337","2.8958","","0.38%"
"06/28/2016","2.9168","2.8840","2.9194","2.8713","","1.05%"
"06/27/2016","2.8864","2.8921","2.8998","2.8650","","-0.28%"
"06/24/2016","2.8944","3.0219","3.0429","2.7863","","-4.27%"
"06/23/2016","3.0235","2.9673","3.0244","2.9543","","1.85%"
"06/22/2016","2.9686","2.9728","2.9791","2.9578","","-0.18%"
"06/21/2016","2.9741","2.9492","2.9830","2.9396","","0.78%"
"06/20/2016","2.9510","2.9546","2.9793","2.9452","","-0.07%"
"06/17/2016","2.9531","2.9516","2.9737","2.9476","","0.03%"
"06/16/2016","2.9523","3.0071","3.0098","2.9333","","-1.86%"
"06/15/2016","3.0084","3.0040","3.0177","2.9924","","0.10%"
"06/14/2016","3.0053","3.0185","3.0259","2.9940","","-0.46%"
"06/13/2016","3.0192","3.0289","3.0377","2.9997","","-0.49%"
"06/10/2016","3.0341","3.0429","3.0476","3.0213","","-0.36%"
"06/09/2016","3.0450","3.0447","3.0511","3.0162","","-0.04%"
"06/08/2016","3.0463","3.0466","3.0504","3.0272","","-0.07%"
"06/07/2016","3.0483","3.0493","3.0633","3.0351","","-0.07%"
"06/06/2016","3.0503","3.0073","3.0526","3.0028","","1.28%"
"06/03/2016","3.0118","3.0553","3.0690","3.0071","","-1.46%"
"06/02/2016","3.0563","3.0678","3.0714","3.0438","","-0.43%"
"06/01/2016","3.0694","3.0933","3.1053","3.0540","","-0.83%"
"05/31/2016","3.0951","3.1062","3.1212","3.0866","","-0.38%"
"05/30/2016","3.1068","3.0890","3.1166","3.0864","","0.67%"
"05/27/2016","3.0861","3.0806","3.0937","3.0655","","0.15%"
"05/26/2016","3.0816","3.0877","3.0948","3.0678","","-0.27%"
"05/25/2016","3.0900","3.0755","3.0961","3.0729","","0.39%"
"05/24/2016","3.0779","3.0594","3.0821","3.0495","","0.57%"
"05/23/2016","3.0606","3.0852","3.0892","3.0577","","-0.89%"
"05/20/2016","3.0880","3.0790","3.0983","3.0761","","0.25%"
"05/19/2016","3.0803","3.0871","3.0922","3.0680","","-0.26%"
"05/18/2016","3.0884","3.0729","3.0922","3.0522","","0.49%"
"05/17/2016","3.0734","3.0776","3.0942","3.0636","","-0.18%"
"05/16/2016","3.0789","3.0612","3.0819","3.0575","","0.52%"
"05/13/2016","3.0630","3.0835","3.0905","3.0583","","-0.71%"
"05/12/2016","3.0850","3.0720","3.0967","3.0672","","0.40%"
"05/11/2016","3.0727","3.0993","3.1070","3.0702","","-0.91%"
"05/10/2016","3.1010","3.0732","3.1062","3.0706","","0.88%"
"05/09/2016","3.0739","3.0487","3.0862","3.0435","","0.83%"
"05/06/2016","3.0485","3.0477","3.0571","3.0247","","-0.01%"
"05/05/2016","3.0488","3.0421","3.0573","3.0381","","0.17%"
"05/04/2016","3.0437","3.0475","3.0648","3.0262","","-0.16%"
"05/03/2016","3.0485","3.0522","3.0549","3.0235","","-0.15%"
"05/02/2016","3.0532","3.0415","3.0647","3.0383","","0.18%"
"04/29/2016","3.0477","3.0874","3.0928","3.0424","","-1.34%"
"04/28/2016","3.0890","3.1722","3.1875","3.0778","","-2.65%"
"04/27/2016","3.1730","3.1655","3.1814","3.1544","","0.17%"
"04/26/2016","3.1677","3.1687","3.1737","3.1402","","-0.07%"
"04/25/2016","3.1700","3.1855","3.1911","3.1567","","-0.52%"
"04/22/2016","3.1867","3.1191","3.1885","3.1134","","2.13%"
"04/21/2016","3.1201","3.1488","3.1524","3.1154","","-0.92%"
"04/20/2016","3.1492","3.1349","3.1502","3.1125","","0.42%"
"04/19/2016","3.1361","3.1112","3.1421","3.1057","","0.75%"
"04/18/2016","3.1128","3.0876","3.1155","3.0712","","0.28%"
"04/15/2016","3.1040","3.1160","3.1276","3.0960","","-0.44%"
"04/14/2016","3.1177","3.1175","3.1250","3.0995","","-0.04%"
"04/13/2016","3.1188","3.1000","3.1259","3.0956","","0.56%"
"04/12/2016","3.1013","3.0811","3.1076","3.0761","","0.61%"
"04/11/2016","3.0824","3.0751","3.0934","3.0664","","0.13%"
"04/08/2016","3.0785","3.0730","3.1057","3.0684","","0.14%"
"04/07/2016","3.0743","3.1152","3.1194","3.0576","","-1.35%"
"04/06/2016","3.1165","3.1249","3.1416","3.1019","","-0.35%"
"04/05/2016","3.1274","3.1568","3.1605","3.1141","","-0.98%"
"04/04/2016","3.1585","3.1742","3.1799","3.1500","","-0.54%"
"04/01/2016","3.1755","3.2050","3.2107","3.1699","","-0.96%"
"03/31/2016","3.2064","3.1902","3.2092","3.1822","","0.45%"
"03/30/2016","3.1921","3.1876","3.1993","3.1790","","0.08%"
"03/29/2016","3.1894","3.2085","3.2176","3.1828","","-0.68%"
"03/28/2016","3.2113","3.2016","3.2227","3.1979","","0.22%"
"03/25/2016","3.2041","3.1971","3.2093","3.1882","","0.26%"
"03/24/2016","3.1957","3.1914","3.2012","3.1781","","0.10%"
"03/23/2016","3.1926","3.2149","3.2188","3.1845","","-0.74%"
"03/22/2016","3.2163","3.2053","3.2193","3.1841","","0.29%"
"03/21/2016","3.2069","3.1935","3.2085","3.1825","","0.33%"
"03/18/2016","3.1964","3.2033","3.2092","3.1822","","-0.25%"
"03/17/2016","3.2044","3.2234","3.2411","3.1795","","-0.67%"
"03/16/2016","3.2261","3.2197","3.2485","3.2111","","0.13%"
"03/15/2016","3.2218","3.2415","3.2466","3.2018","","-0.65%"
"03/14/2016","3.2428","3.2446","3.2572","3.2284","","-0.12%"
"03/11/2016","3.2468","3.2099","3.2492","3.1994","","1.07%"
"03/10/2016","3.2125","3.2131","3.2420","3.1960","","-0.06%"
"03/09/2016","3.2145","3.1826","3.2163","3.1730","","0.96%"
"03/08/2016","3.1839","3.2012","3.2066","3.1769","","-0.61%"
"03/07/2016","3.2034","3.2205","3.2299","3.1956","","-0.46%"
"03/04/2016","3.2181","3.2074","3.2323","3.1958","","0.29%"
"03/03/2016","3.2088","3.1922","3.2199","3.1886","","0.48%"
"03/02/2016","3.1935","3.2031","3.2223","3.1842","","-0.34%"
"03/01/2016","3.2043","3.1596","3.2092","3.1449","","1.33%"
"02/29/2016","3.1623","3.1843","3.1913","3.1571","","-0.93%"
"02/26/2016","3.1920","3.1665","3.1920","3.1537","","0.75%"
"02/25/2016","3.1683","3.1438","3.1702","3.1333","","0.74%"
"02/24/2016","3.1451","3.1371","3.1468","3.1092","","0.20%"
"02/23/2016","3.1387","3.1566","3.1613","3.1258","","-0.63%"
"02/22/2016","3.1587","3.1517","3.1707","3.1441","","0.23%"
"02/19/2016","3.1515","3.1806","3.1881","3.1392","","-0.96%"
"02/18/2016","3.1819","3.2030","3.2117","3.1768","","-0.70%"
"02/17/2016","3.2043","3.1985","3.2161","3.1806","","0.14%"
"02/16/2016","3.1999","3.2128","3.2241","3.1830","","-0.46%"
"02/15/2016","3.2147","3.1789","3.2209","3.1729","","1.02%"
"02/12/2016","3.1823","3.1887","3.1962","3.1435","","-0.25%"
"02/11/2016","3.1902","3.2090","3.2187","3.1487","","-0.64%"
"02/10/2016","3.2109","3.2514","3.2605","3.2045","","-1.29%"
"02/09/2016","3.2530","3.2594","3.2630","3.2207","","-0.26%"
"02/08/2016","3.2614","3.2868","3.3087","3.2414","","-0.88%"
"02/05/2016","3.2902","3.2755","3.2996","3.2730","","0.39%"
"02/04/2016","3.2774","3.2988","3.3184","3.2660","","-0.67%"
"02/03/2016","3.2996","3.3447","3.3533","3.2734","","-1.41%"
"02/02/2016","3.3468","3.3983","3.4038","3.3407","","-1.55%"
"02/01/2016","3.3994","3.3882","3.4141","3.3867","","0.31%"
"01/29/2016","3.3890","3.3138","3.4116","3.3066","","2.22%"
"01/28/2016","3.3155","3.3111","3.3266","3.2974","","0.10%"
"01/27/2016","3.3121","3.3039","3.3268","3.2896","","0.21%"
"01/26/2016","3.3052","3.2932","3.3125","3.2666","","0.33%"
"01/25/2016","3.2942","3.2952","3.3081","3.2761","","-0.19%"
"01/22/2016","3.3005","3.2499","3.3030","3.2446","","1.53%"
"01/21/2016","3.2509","3.2227","3.2552","3.2091","","0.83%"
"01/20/2016","3.2240","3.2382","3.2423","3.1910","","-0.49%"
"01/19/2016","3.2398","3.2299","3.2588","3.2268","","0.25%"
"01/18/2016","3.2317","3.2192","3.2378","3.2099","","0.38%"
"01/15/2016","3.2196","3.2459","3.2578","3.1999","","-0.86%"
"01/14/2016","3.2476","3.2413","3.2569","3.2255","","0.12%"
"01/13/2016","3.2438","3.2390","3.2665","3.2349","","0.12%"
"01/12/2016","3.2400","3.2474","3.2559","3.2211","","-0.24%"
"01/11/2016","3.2479","3.2270","3.2563","3.2064","","0.60%"
"01/08/2016","3.2286","3.2431","3.2785","3.2273","","-0.49%"
"01/07/2016","3.2446","3.2670","3.2764","3.2305","","-0.73%"
"01/06/2016","3.2683","3.2941","3.2992","3.2637","","-0.85%"
"01/05/2016","3.2962","3.3041","3.3162","3.2839","","-0.29%"
"01/04/2016","3.3058","3.3343","3.3403","3.2819","","-0.97%"
"01/01/2016","3.3382","3.3371","3.3447","3.3352","","-0.04%"
"12/31/2015","3.3395","3.3367","3.3480","3.3287","","0.01%"
"12/30/2015","3.3393","3.3387","3.3503","3.3347","","0.01%"
"12/29/2015","3.3388","3.3346","3.3422","3.3255","","0.08%"
"12/28/2015","3.3362","3.3338","3.3439","3.3261","","-0.10%"
"12/25/2015","3.3396","3.3385","3.3432","3.3249","","0.02%"
"12/24/2015","3.3390","3.3509","3.3563","3.3298","","-0.41%"
"12/23/2015","3.3526","3.3541","3.3594","3.3450","","-0.11%"
"12/22/2015","3.3562","3.3522","3.3655","3.3434","","0.03%"
"12/21/2015","3.3551","3.3527","3.3642","3.3399","","-0.03%"
"12/18/2015","3.3560","3.3863","3.4143","3.3451","","-0.93%"
"12/17/2015","3.3875","3.3989","3.4114","3.3849","","-0.38%"
"12/16/2015","3.4005","3.3820","3.4072","3.3711","","0.49%"
"12/15/2015","3.3838","3.3496","3.3855","3.3424","","0.97%"
"12/14/2015","3.3513","3.3462","3.3662","3.3329","","0.24%"
"12/11/2015","3.3434","3.3697","3.3948","3.3324","","-0.82%"
"12/10/2015","3.3712","3.3747","3.3857","3.3607","","-0.11%"
"12/09/2015","3.3750","3.4158","3.4276","3.3646","","-1.25%"
"12/08/2015","3.4177","3.4381","3.4427","3.4091","","-0.63%"
"12/07/2015","3.4395","3.4419","3.4460","3.4279","","-0.20%"
"12/04/2015","3.4464","3.4180","3.4492","3.4151","","0.76%"
"12/03/2015","3.4203","3.4367","3.4454","3.4107","","-0.48%"
"12/02/2015","3.4368","3.4360","3.4494","3.4303","","0.00%"
"12/01/2015","3.4369","3.4370","3.4432","3.4230","","-0.05%"
"11/30/2015","3.4386","3.4221","3.4448","3.4141","","0.42%"
"11/27/2015","3.4242","3.4303","3.4345","3.4114","","-0.22%"
"11/26/2015","3.4318","3.4370","3.4432","3.4226","","-0.22%"
"11/25/2015","3.4394","3.4269","3.4472","3.4209","","0.32%"
"11/24/2015","3.4285","3.4250","3.4331","3.4161","","0.08%"
"11/23/2015","3.4257","3.4360","3.4432","3.4194","","-0.44%"
"11/20/2015","3.4409","3.4344","3.4480","3.4287","","0.15%"
"11/19/2015","3.4358","3.4348","3.4403","3.4242","","-0.01%"
"11/18/2015","3.4363","3.4277","3.4384","3.4166","","0.18%"
"11/17/2015","3.4301","3.4218","3.4344","3.4200","","0.17%"
"11/16/2015","3.4244","3.4044","3.4298","3.3925","","0.24%"
"11/13/2015","3.4162","3.4167","3.4253","3.4084","","-0.06%"
"11/12/2015","3.4182","3.4268","3.4397","3.4127","","-0.29%"
"11/11/2015","3.4280","3.4295","3.4371","3.4209","","-0.11%"
"11/10/2015","3.4318","3.4290","3.4412","3.4226","","0.04%"
"11/09/2015","3.4305","3.4355","3.4508","3.4210","","-0.20%"
"11/06/2015","3.4373","3.4216","3.4500","3.4155","","0.41%"
"11/05/2015","3.4233","3.4204","3.4316","3.4111","","0.06%"
"11/04/2015","3.4212","3.4025","3.4274","3.3999","","0.52%"
"11/03/2015","3.4036","3.3938","3.4112","3.3865","","0.26%"
"11/02/2015","3.3948","3.3844","3.3976","3.3760","","0.19%"
"10/30/2015","3.3883","3.3956","3.4131","3.3800","","-0.25%"
"10/29/2015","3.3968","3.3935","3.4024","3.3814","","0.03%"
"10/28/2015","3.3958","3.3901","3.4165","3.3809","","0.11%"
"10/27/2015","3.3921","3.4123","3.4159","3.3818","","-0.62%"
"10/26/2015","3.4131","3.4154","3.4180","3.3985","","-0.11%"
"10/23/2015","3.4167","3.3911","3.4175","3.3858","","0.73%"
"10/22/2015","3.3921","3.3603","3.3979","3.3529","","0.87%"
"10/21/2015","3.3628","3.3822","3.3944","3.3535","","-0.61%"
"10/20/2015","3.3834","3.3713","3.3872","3.3618","","0.33%"
"10/19/2015","3.3724","3.3845","3.3913","3.3628","","-0.43%"
"10/16/2015","3.3871","3.3782","3.3944","3.3622","","0.23%"
"10/15/2015","3.3794","3.3619","3.3893","3.3527","","0.47%"
"10/14/2015","3.3635","3.3575","3.3780","3.3491","","0.14%"
"10/13/2015","3.3589","3.3948","3.3978","3.3506","","-1.08%"
"10/12/2015","3.3956","3.3813","3.4020","3.3700","","0.34%"
"10/09/2015","3.3842","3.3494","3.3914","3.3424","","0.96%"
"10/08/2015","3.3520","3.3426","3.3547","3.3151","","0.24%"
"10/07/2015","3.3439","3.3159","3.3560","3.3084","","0.76%"
"10/06/2015","3.3186","3.3200","3.3237","3.2995","","-0.11%"
"10/05/2015","3.3221","3.2932","3.3251","3.2852","","0.91%"
"10/02/2015","3.2923","3.2855","3.2986","3.2460","","0.19%"
"10/01/2015","3.2859","3.2959","3.3097","3.2731","","-0.30%"
"09/30/2015","3.2957","3.2863","3.3181","3.2810","","0.25%"
"09/29/2015","3.2876","3.2969","3.3008","3.2689","","-0.32%"
"09/28/2015","3.2982","3.3310","3.3350","3.2909","","-1.07%"
"09/25/2015","3.3338","3.3111","3.3520","3.3070","","0.64%"
"09/24/2015","3.3127","3.3182","3.3268","3.2800","","-0.23%"
"09/23/2015","3.3205","3.3293","3.3377","3.3044","","-0.32%"
"09/22/2015","3.3312","3.3638","3.3674","3.3133","","-0.99%"
"09/21/2015","3.3645","3.3617","3.3700","3.3475","","-0.04%"
"09/18/2015","3.3659","3.3542","3.3769","3.3358","","0.30%"
"09/17/2015","3.3559","3.3605","3.3887","3.3485","","-0.18%"
"09/16/2015","3.3621","3.3500","3.3690","3.3312","","0.30%"
"09/15/2015","3.3521","3.3360","3.3594","3.3180","","0.45%"
"09/14/2015","3.3371","3.3412","3.3540","3.3227","","-0.28%"
"09/11/2015","3.3466","3.3454","3.3637","3.3316","","0.00%"
"09/10/2015","3.3467","3.3281","3.3583","3.3094","","0.53%"
"09/09/2015","3.3291","3.3253","3.3622","3.3212","","0.08%"
"09/08/2015","3.3266","3.3002","3.3346","3.2797","","0.71%"
"09/07/2015","3.3031","3.3038","3.3259","3.2968","","-0.16%"
"09/04/2015","3.3085","3.3496","3.3537","3.2972","","-1.27%"
"09/03/2015","3.3512","3.3637","3.3754","3.3350","","-0.40%"
"09/02/2015","3.3648","3.3390","3.3712","3.3333","","0.74%"
"09/01/2015","3.3400","3.3823","3.3876","3.3362","","-1.28%"
"08/31/2015","3.3834","3.3947","3.3986","3.3665","","-0.36%"
"08/28/2015","3.3956","3.3932","3.4038","3.3592","","0.01%"
"08/27/2015","3.3951","3.3642","3.4038","3.3543","","0.88%"
"08/26/2015","3.3655","3.3438","3.3695","3.3247","","0.63%"
"08/25/2015","3.3444","3.3190","3.3909","3.3108","","0.71%"
"08/24/2015","3.3208","3.4210","3.4260","3.2579","","-2.85%"
"08/21/2015","3.4181","3.4648","3.4713","3.4152","","-1.42%"
"08/20/2015","3.4674","3.4819","3.4928","3.4616","","-0.50%"
"08/19/2015","3.4847","3.4990","3.5038","3.4749","","-0.45%"
"08/18/2015","3.5004","3.4994","3.5077","3.4843","","-0.02%"
"08/17/2015","3.5010","3.5242","3.5321","3.4962","","-0.71%"
"08/14/2015","3.5261","3.5381","3.5416","3.5171","","-0.39%"
"08/13/2015","3.5399","3.5188","3.5454","3.5153","","0.55%"
"08/12/2015","3.5207","3.5379","3.5429","3.5044","","-0.54%"
"08/11/2015","3.5397","3.5512","3.5556","3.5220","","-0.34%"
"08/10/2015","3.5517","3.5307","3.5558","3.5270","","0.44%"
"08/07/2015","3.5362","3.5518","3.5571","3.5271","","-0.47%"
"08/06/2015","3.5528","3.5489","3.5551","3.5404","","0.04%"
"08/05/2015","3.5513","3.5426","3.5564","3.5266","","0.21%"
"08/04/2015","3.5438","3.5338","3.5461","3.5257","","0.23%"
"08/03/2015","3.5358","3.5413","3.5466","3.5271","","-0.15%"
"07/31/2015","3.5412","3.5310","3.5513","3.5190","","0.27%"
"07/30/2015","3.5318","3.5419","3.5501","3.5268","","-0.34%"
"07/29/2015","3.5440","3.5455","3.5512","3.5274","","-0.08%"
"07/28/2015","3.5470","3.5325","3.5523","3.5288","","0.36%"
"07/27/2015","3.5344","3.5480","3.5546","3.5251","","-0.35%"
"07/24/2015","3.5469","3.5580","3.5646","3.5350","","-0.39%"
"07/23/2015","3.5608","3.5687","3.5770","3.5459","","-0.27%"
"07/22/2015","3.5705","3.5972","3.6006","3.5632","","-0.80%"
"07/21/2015","3.5994","3.6028","3.6166","3.5914","","-0.16%"
"07/20/2015","3.6050","3.6243","3.6316","3.6008","","-0.57%"
"07/17/2015","3.6258","3.6266","3.6375","3.6188","","-0.12%"
"07/16/2015","3.6303","3.6187","3.6324","3.6131","","0.27%"
"07/15/2015","3.6204","3.6226","3.6324","3.6132","","-0.12%"
"07/14/2015","3.6246","3.6257","3.6363","3.6108","","-0.07%"
"07/13/2015","3.6273","3.6164","3.6345","3.5935","","0.26%"
"07/10/2015","3.6179","3.5727","3.6240","3.5676","","1.19%"
"07/09/2015","3.5753","3.5531","3.5844","3.5436","","0.56%"
"07/08/2015","3.5554","3.6028","3.6125","3.5446","","-1.35%"
"07/07/2015","3.6040","3.6207","3.6290","3.5876","","-0.50%"
"07/06/2015","3.6222","3.6142","3.6331","3.6022","","-0.40%"
"07/03/2015","3.6368","3.6413","3.6488","3.6264","","-0.15%"
"07/02/2015","3.6421","3.6406","3.6615","3.6358","","0.00%"
"07/01/2015","3.6421","3.6218","3.6457","3.6137","","0.49%"
"06/30/2015","3.6242","3.6294","3.6343","3.6037","","-0.18%"
"06/29/2015","3.6308","3.6277","3.6401","3.6050","","-0.91%"
"06/26/2015","3.6643","3.6601","3.6692","3.6432","","0.07%"
"06/25/2015","3.6618","3.6628","3.6698","3.6490","","-0.12%"
"06/24/2015","3.6663","3.6687","3.6818","3.6603","","-0.11%"
"06/23/2015","3.6705","3.6584","3.6786","3.6551","","0.29%"
"06/22/2015","3.6599","3.6449","3.6680","3.6394","","0.39%"
